"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval	% of Total Deaths
	"Schenectady County, NY"	"36093"	"2017"	"2017"	"Nov., 2017"	"2017/11"	144	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.016%
	"Schenectady County, NY"	"36093"	"2017"	"2017"	"Dec., 2017"	"2017/12"	163	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.018%
	"Schenectady County, NY"	"36093"	"2018"	"2018"	"Jan., 2018"	"2018/01"	176	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.019%
	"Schenectady County, NY"	"36093"	"2018"	"2018"	"Feb., 2018"	"2018/02"	135	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.015%
	"Schenectady County, NY"	"36093"	"2018"	"2018"	"Mar., 2018"	"2018/03"	131	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.014%
	"Schenectady County, NY"	"36093"	"2018"	"2018"	"Apr., 2018"	"2018/04"	165	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.018%
	"Schenectady County, NY"	"36093"	"2018"	"2018"	"May, 2018"	"2018/05"	121	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.013%
	"Schenectady County, NY"	"36093"	"2018"	"2018"	"Jun., 2018"	"2018/06"	117	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.013%
	"Schenectady County, NY"	"36093"	"2018"	"2018"	"Jul., 2018"	"2018/07"	134	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.015%
	"Schenectady County, NY"	"36093"	"2018"	"2018"	"Aug., 2018"	"2018/08"	125	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.014%
	"Schenectady County, NY"	"36093"	"2018"	"2018"	"Sep., 2018"	"2018/09"	107	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.012%
	"Schenectady County, NY"	"36093"	"2018"	"2018"	"Oct., 2018"	"2018/10"	135	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.015%
	"Schenectady County, NY"	"36093"	"2018"	"2018"	"Nov., 2018"	"2018/11"	130	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.014%
	"Schenectady County, NY"	"36093"	"2018"	"2018"	"Dec., 2018"	"2018/12"	130	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.014%
	"Schoharie County, NY"	"36095"	"2013"	"2013"	"Jan., 2013"	"2013/01"	32	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.003%
	"Schoharie County, NY"	"36095"	"2013"	"2013"	"Feb., 2013"	"2013/02"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.003%
	"Schoharie County, NY"	"36095"	"2013"	"2013"	"Mar., 2013"	"2013/03"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.003%
	"Schoharie County, NY"	"36095"	"2013"	"2013"	"Apr., 2013"	"2013/04"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.003%
	"Schoharie County, NY"	"36095"	"2013"	"2013"	"May, 2013"	"2013/05"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schoharie County, NY"	"36095"	"2013"	"2013"	"Jun., 2013"	"2013/06"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schoharie County, NY"	"36095"	"2013"	"2013"	"Jul., 2013"	"2013/07"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schoharie County, NY"	"36095"	"2013"	"2013"	"Aug., 2013"	"2013/08"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schoharie County, NY"	"36095"	"2013"	"2013"	"Sep., 2013"	"2013/09"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schoharie County, NY"	"36095"	"2013"	"2013"	"Oct., 2013"	"2013/10"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schoharie County, NY"	"36095"	"2013"	"2013"	"Nov., 2013"	"2013/11"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.003%
	"Schoharie County, NY"	"36095"	"2013"	"2013"	"Dec., 2013"	"2013/12"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schoharie County, NY"	"36095"	"2014"	"2014"	"Jan., 2014"	"2014/01"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.003%
	"Schoharie County, NY"	"36095"	"2014"	"2014"	"Feb., 2014"	"2014/02"	35	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.004%
	"Schoharie County, NY"	"36095"	"2014"	"2014"	"Mar., 2014"	"2014/03"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schoharie County, NY"	"36095"	"2014"	"2014"	"Apr., 2014"	"2014/04"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.003%
	"Schoharie County, NY"	"36095"	"2014"	"2014"	"May, 2014"	"2014/05"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schoharie County, NY"	"36095"	"2014"	"2014"	"Jun., 2014"	"2014/06"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schoharie County, NY"	"36095"	"2014"	"2014"	"Jul., 2014"	"2014/07"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schoharie County, NY"	"36095"	"2014"	"2014"	"Aug., 2014"	"2014/08"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schoharie County, NY"	"36095"	"2014"	"2014"	"Sep., 2014"	"2014/09"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schoharie County, NY"	"36095"	"2014"	"2014"	"Oct., 2014"	"2014/10"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.003%
	"Schoharie County, NY"	"36095"	"2014"	"2014"	"Nov., 2014"	"2014/11"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.003%
	"Schoharie County, NY"	"36095"	"2014"	"2014"	"Dec., 2014"	"2014/12"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schoharie County, NY"	"36095"	"2015"	"2015"	"Jan., 2015"	"2015/01"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.003%
	"Schoharie County, NY"	"36095"	"2015"	"2015"	"Feb., 2015"	"2015/02"	26	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.003%
	"Schoharie County, NY"	"36095"	"2015"	"2015"	"Mar., 2015"	"2015/03"	41	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.004%
	"Schoharie County, NY"	"36095"	"2015"	"2015"	"Apr., 2015"	"2015/04"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.003%
	"Schoharie County, NY"	"36095"	"2015"	"2015"	"May, 2015"	"2015/05"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schoharie County, NY"	"36095"	"2015"	"2015"	"Jun., 2015"	"2015/06"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.003%
	"Schoharie County, NY"	"36095"	"2015"	"2015"	"Jul., 2015"	"2015/07"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schoharie County, NY"	"36095"	"2015"	"2015"	"Aug., 2015"	"2015/08"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schoharie County, NY"	"36095"	"2015"	"2015"	"Sep., 2015"	"2015/09"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schoharie County, NY"	"36095"	"2015"	"2015"	"Oct., 2015"	"2015/10"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.003%
	"Schoharie County, NY"	"36095"	"2015"	"2015"	"Nov., 2015"	"2015/11"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schoharie County, NY"	"36095"	"2015"	"2015"	"Dec., 2015"	"2015/12"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schoharie County, NY"	"36095"	"2016"	"2016"	"Jan., 2016"	"2016/01"	26	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.003%
	"Schoharie County, NY"	"36095"	"2016"	"2016"	"Feb., 2016"	"2016/02"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schoharie County, NY"	"36095"	"2016"	"2016"	"Mar., 2016"	"2016/03"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.003%
	"Schoharie County, NY"	"36095"	"2016"	"2016"	"Apr., 2016"	"2016/04"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.003%
	"Schoharie County, NY"	"36095"	"2016"	"2016"	"May, 2016"	"2016/05"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.003%
	"Schoharie County, NY"	"36095"	"2016"	"2016"	"Jun., 2016"	"2016/06"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schoharie County, NY"	"36095"	"2016"	"2016"	"Jul., 2016"	"2016/07"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schoharie County, NY"	"36095"	"2016"	"2016"	"Aug., 2016"	"2016/08"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schoharie County, NY"	"36095"	"2016"	"2016"	"Sep., 2016"	"2016/09"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.003%
	"Schoharie County, NY"	"36095"	"2016"	"2016"	"Oct., 2016"	"2016/10"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.003%
	"Schoharie County, NY"	"36095"	"2016"	"2016"	"Nov., 2016"	"2016/11"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.003%
	"Schoharie County, NY"	"36095"	"2016"	"2016"	"Dec., 2016"	"2016/12"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schoharie County, NY"	"36095"	"2017"	"2017"	"Jan., 2017"	"2017/01"	41	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.004%
	"Schoharie County, NY"	"36095"	"2017"	"2017"	"Feb., 2017"	"2017/02"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schoharie County, NY"	"36095"	"2017"	"2017"	"Mar., 2017"	"2017/03"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.003%
	"Schoharie County, NY"	"36095"	"2017"	"2017"	"Apr., 2017"	"2017/04"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.003%
	"Schoharie County, NY"	"36095"	"2017"	"2017"	"May, 2017"	"2017/05"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.003%
	"Schoharie County, NY"	"36095"	"2017"	"2017"	"Jun., 2017"	"2017/06"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.001%
	"Schoharie County, NY"	"36095"	"2017"	"2017"	"Jul., 2017"	"2017/07"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schoharie County, NY"	"36095"	"2017"	"2017"	"Aug., 2017"	"2017/08"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schoharie County, NY"	"36095"	"2017"	"2017"	"Sep., 2017"	"2017/09"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.003%
	"Schoharie County, NY"	"36095"	"2017"	"2017"	"Oct., 2017"	"2017/10"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schoharie County, NY"	"36095"	"2017"	"2017"	"Nov., 2017"	"2017/11"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schoharie County, NY"	"36095"	"2017"	"2017"	"Dec., 2017"	"2017/12"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.003%
	"Schoharie County, NY"	"36095"	"2018"	"2018"	"Jan., 2018"	"2018/01"	29	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.003%
	"Schoharie County, NY"	"36095"	"2018"	"2018"	"Feb., 2018"	"2018/02"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schoharie County, NY"	"36095"	"2018"	"2018"	"Mar., 2018"	"2018/03"	32	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.003%
	"Schoharie County, NY"	"36095"	"2018"	"2018"	"Apr., 2018"	"2018/04"	34	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.004%
	"Schoharie County, NY"	"36095"	"2018"	"2018"	"May, 2018"	"2018/05"	33	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.004%
	"Schoharie County, NY"	"36095"	"2018"	"2018"	"Jun., 2018"	"2018/06"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schoharie County, NY"	"36095"	"2018"	"2018"	"Jul., 2018"	"2018/07"	26	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.003%
	"Schoharie County, NY"	"36095"	"2018"	"2018"	"Aug., 2018"	"2018/08"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.003%
	"Schoharie County, NY"	"36095"	"2018"	"2018"	"Sep., 2018"	"2018/09"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schoharie County, NY"	"36095"	"2018"	"2018"	"Oct., 2018"	"2018/10"	32	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.003%
	"Schoharie County, NY"	"36095"	"2018"	"2018"	"Nov., 2018"	"2018/11"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.003%
	"Schoharie County, NY"	"36095"	"2018"	"2018"	"Dec., 2018"	"2018/12"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schuyler County, NY"	"36097"	"2013"	"2013"	"Jan., 2013"	"2013/01"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schuyler County, NY"	"36097"	"2013"	"2013"	"Feb., 2013"	"2013/02"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.001%
	"Schuyler County, NY"	"36097"	"2013"	"2013"	"Mar., 2013"	"2013/03"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schuyler County, NY"	"36097"	"2013"	"2013"	"Apr., 2013"	"2013/04"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schuyler County, NY"	"36097"	"2013"	"2013"	"May, 2013"	"2013/05"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schuyler County, NY"	"36097"	"2013"	"2013"	"Jun., 2013"	"2013/06"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schuyler County, NY"	"36097"	"2013"	"2013"	"Jul., 2013"	"2013/07"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schuyler County, NY"	"36097"	"2013"	"2013"	"Aug., 2013"	"2013/08"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schuyler County, NY"	"36097"	"2013"	"2013"	"Sep., 2013"	"2013/09"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schuyler County, NY"	"36097"	"2013"	"2013"	"Oct., 2013"	"2013/10"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schuyler County, NY"	"36097"	"2013"	"2013"	"Nov., 2013"	"2013/11"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.001%
	"Schuyler County, NY"	"36097"	"2013"	"2013"	"Dec., 2013"	"2013/12"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.001%
	"Schuyler County, NY"	"36097"	"2014"	"2014"	"Feb., 2014"	"2014/02"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schuyler County, NY"	"36097"	"2014"	"2014"	"Mar., 2014"	"2014/03"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schuyler County, NY"	"36097"	"2014"	"2014"	"Apr., 2014"	"2014/04"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schuyler County, NY"	"36097"	"2014"	"2014"	"May, 2014"	"2014/05"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schuyler County, NY"	"36097"	"2014"	"2014"	"Jun., 2014"	"2014/06"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schuyler County, NY"	"36097"	"2014"	"2014"	"Jul., 2014"	"2014/07"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
	"Schuyler County, NY"	"36097"	"2014"	"2014"	"Aug., 2014"	"2014/08"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.001%
	"Schuyler County, NY"	"36097"	"2014"	"2014"	"Sep., 2014"	"2014/09"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.002%
